Show Number, Air Date, Round, Category, Value, Question, Answer,,,
6107,3/15/2011,Jeopardy!,"ET TU, BRONTE",$600 ,"On the impact of Charlotte's work, Virginia Woolf wrote, ""Think of Rochester and we have to think of"" this title woman",Jane Eyre,,,
6107,3/15/2011,Jeopardy!,JULIUS CAESAR,$800 ,"From 46 to 44 B.C. Julius Caesar literally ruled as one of these, having been appointed so by the Roman Senate",dictator,,,
6107,3/15/2011,Jeopardy!,ROAM!,$800 ,"To go at a slow pace; put an ""R"" at the beginning & it means to roam aimlessly",amble,,,
6107,3/15/2011,Jeopardy!,"""B"" WEAR",$800 ,Got disco fever?  You may be wearing these flaring pants that have an instrument in their name,bell-bottoms,,,
6107,3/15/2011,Jeopardy!,THE IDES OF MARCH,$800 ,"The uncanny March 15 return of 75-plus turkey vultures, AKA these, to Hinckley Ridge in Ohio led to an annual fest",buzzards,,,
6107,3/15/2011,Jeopardy!,TAKE A STAB,$800 ,"Lucy Lu looks great as a Yakuza leader, but gets a little off the top courtesy of ""The Bride"" in this movie",Kill Bill,,,
6107,3/15/2011,Jeopardy!,"ET TU, BRONTE",$800 ,"Emily Bronte died at the age of 30, just one year after this novel of hers was published & savaged by critics",Wuthering Heights,,,
6107,3/15/2011,Jeopardy!,JULIUS CAESAR,"$3,000 ","It took from 58 to 50 B.C., but Caesar decisively overcame this fractious French region",Gaul,,,
6107,3/15/2011,Jeopardy!,ROAM!,"$1,000 ","Byron wrote ""So we'll go no more a-"" this word that's sometimes seen before ""reporter""",roving,,,
6107,3/15/2011,Jeopardy!,"""B"" WEAR","$1,000 ",You don't have to be a Spanish separatist to enjoy these close-fitting bodices,a basque,,,
6107,3/15/2011,Jeopardy!,THE IDES OF MARCH,"$1,000 ","In 1819 residents in this part of Massachusetts voted for separation; on March 15, 1820 it became a state",Maine,,,
6107,3/15/2011,Jeopardy!,TAKE A STAB,"$1,000 ","John Conner's foster father comes to a stabby, milky end in this 1991 sequel",Terminator 2,,,
6107,3/15/2011,Jeopardy!,"ET TU, BRONTE","$1,000 ","Charlotte, Emily & Anne published their poetry as Currer, Ellis & Acton this; does it ring one?",Bell,,,
6107,3/15/2011,Double Jeopardy!,THE CIVIL WAR,$400 ,"Although the war began in April 1861, no major battles were fought until this one in Virginia 3 months later",First Manassas (or Bull Run),,,
6107,3/15/2011,Double Jeopardy!,"EXES & ""O""S",$400 ,"Before Jackie, he romanced Maria Callas & was married to Athina Livanos",Aristotle Onassis,,,
6107,3/15/2011,Double Jeopardy!,SALT,$400 ,"This element, symbol I, is added to table salt as a dietary supplement",iodine,,,
6107,3/15/2011,Double Jeopardy!,ACCIDENTAL INVENTIONS,$400 ,"You knead to know that this product has been fun for kids since 1955, but only after it failed as a wallpaper cleaner",Play-Doh,,,
6107,3/15/2011,Double Jeopardy!,STATE DEPARTMENT TRAVEL WARNINGS,$400 ,"From Aug. 13, 2010: ""Remnants of the Taliban... remain active"" in this country",Afghanistan,,,
6107,3/15/2011,Double Jeopardy!,6-LETTER WORDS FROM THE LATIN FOR...,$400 ,"""An unenclosed wood""; see it for the trees",forest,,,
6107,3/15/2011,Double Jeopardy!,THE CIVIL WAR,$800 ,"This biscuit fittingly had ""hard"" in its name; Union soldiers called it ""sheet iron crackers""",hardtack,,,
6107,3/15/2011,Double Jeopardy!,"EXES & ""O""S",$800 ,This actress has 3 children with ex John McEnroe,Tatum O'Neal,,,
6107,3/15/2011,Double Jeopardy!,SALT,$800 ,"On average, this, which the ancient mariner saw lots of, is about 3% salt; a gallon contains about a quarter pound",ocean water (sea water accepted),,,
6107,3/15/2011,Double Jeopardy!,ACCIDENTAL INVENTIONS,$800 ,"Alexander Fleming got back from a trip to find no bacteria in the cultures he'd left exposed; hello, this",penicillin,,,
6107,3/15/2011,Double Jeopardy!,STATE DEPARTMENT TRAVEL WARNINGS,$800 ,"On June 24, 2010 State warned ""U.S. citizens of the situation in"" this country after ""the January 12 earthquake""",Haiti,,,
6107,3/15/2011,Double Jeopardy!,6-LETTER WORDS FROM THE LATIN FOR...,$800 ,"""Pertaining to oxen or cows""",bovine,,,
6107,3/15/2011,Double Jeopardy!,THE CIVIL WAR,"$1,200 ","(<a href=""http://www.j-archive.com/media/2011-03-15_DJ_13.wmv"">Jimmy of the Clue Crew shows an animated diagram on the monitor.</a>)  At the 1863 Battle of Gettysburg, the Union's center line at Cemetery Ridge was hit by 12,000 Confederates who suffered 42% casualties in the skirmish known as this man's ""charge""",(Gen. George) Pickett,,,
6107,3/15/2011,Double Jeopardy!,"EXES & ""O""S","$1,200 ",Before Sha-ron! this rocker was married to Thelma Mayfair,Ozzy Osbourne,,,
6107,3/15/2011,Double Jeopardy!,SALT,"$1,200 ","The Via Salaria, over which salt was carried from salt beds in Ostia, is one of the oldest roads in this country",Italy,,,
6107,3/15/2011,Double Jeopardy!,ACCIDENTAL INVENTIONS,"$1,200 ","In 1879 a chemist's unwashed hands got residue on a roll, which tasted sweet; he'd patent this, 300x sweeter than sugar",saccharin,,,
6107,3/15/2011,Double Jeopardy!,STATE DEPARTMENT TRAVEL WARNINGS,"$1,200 ","On March 23, 2010 the State Dept. issued a warning on going to this Mideast country; hiking its border is a bad idea, too",Iran,,,
6107,3/15/2011,Double Jeopardy!,6-LETTER WORDS FROM THE LATIN FOR...,"$1,200 ","""To ward off"", like a champion boxer does to his title",defend,,,
6107,3/15/2011,Double Jeopardy!,THE CIVIL WAR,"$1,600 ","This 6-barreled, hand-cranked weapon was first used in war by Union troops at the Battle of Petersburg",a Gatling gun,,,
6107,3/15/2011,Double Jeopardy!,"EXES & ""O""S","$1,600 ","This man who's played Dracula, Lee Harvey Oswald & Sirius Black was once married to Uma Thurman",Gary Oldman,,,
6107,3/15/2011,Double Jeopardy!,SALT,"$1,600 ","""Architectural"" term for an underground repository of salt with a rounded shape",a salt dome,,,
6107,3/15/2011,Double Jeopardy!,ACCIDENTAL INVENTIONS,"$6,000 ","In 1946 a Raytheon engineer's candy bar melted while he worked on a magnetron, leading to this; the first ones were 750 lbs.",a microwave oven,,,
6107,3/15/2011,Double Jeopardy!,STATE DEPARTMENT TRAVEL WARNINGS,"$6,000 ","From Dec. 31, 2009 ""recreational craft...risk seizure by pirates...in the intl. waters near"" this African country",Somalia,,,
6107,3/15/2011,Double Jeopardy!,THE CIVIL WAR,"$2,000 ","On July 4, 1863, after a 6-week siege, this last Confederate stronghold on the Mississippi surrendered",Vicksburg,,,
6107,3/15/2011,Double Jeopardy!,"EXES & ""O""S","$2,000 ",This singing sister married both Stephen Craig & Brian Blosil in ceremonies held at Mormon temples,Marie Osmond,,,
6107,3/15/2011,Double Jeopardy!,SALT,"$2,000 ",Salt ranks at 2 1/2 --midway between gypsum & calcite-- on this scale that measures hardness,the Mohs scale,,,
6107,3/15/2011,Double Jeopardy!,STATE DEPARTMENT TRAVEL WARNINGS,"$2,000 ","""Sept. 17, 2008, armed terrorists attacked a U.S. embassy in Sana'a"" in this country, so ""y"" go?",Yemen,,,
6107,3/15/2011,Final Jeopardy!,SPORTS & MUSIC,None,In July 2010 this Rock & Roll Hall of Famer performed at the Baseball H.O.F. induction ceremonies,John Fogerty,,,
6272,12/20/2011,Jeopardy!,CLASSIC NOVELS,$200 ,"In this novel, Lucy Westenra ""went to the window and looked out, but could see nothing, except a big bat""",Dracula,,,
6272,12/20/2011,Jeopardy!,BROADWAY MUSICAL SETTINGS,$200 ,This musical opens with Anna's arrival in Bangkok,The King and I,,,
6272,12/20/2011,Jeopardy!,WORD ORIGINS,$200 ,"This adjective that can mean disrespectful or lively is an alteration of ""saucy""",sassy,,,
6272,12/20/2011,Jeopardy!,PROJECT RUNAWAY,$200 ,"Improvement of the ""mixing bowl"" interchange in this state near D.C. met its budget of $676 mil.--revised from $350 million",Virginia,,,
6272,12/20/2011,Jeopardy!,COLORS,$200 ,"Crayola has a fluorescent color called ""unmellow"" this",yellow,,,
6272,12/20/2011,Jeopardy!,PAPAL PEOPLE,$200 ,2005: XVI,Benedict,,,
6272,12/20/2011,Jeopardy!,CLASSIC NOVELS,$400 ,Boris (Drubetskoy) & Natasha (Rostova) are 2 of the many characters in this Tolstoy tome,War and Peace,,,
6272,12/20/2011,Jeopardy!,BROADWAY MUSICAL SETTINGS,$400 ,The title of this musical about a white DJ & a black club singer in 1950s Tennessee is the city of its setting,Memphis,,,
6272,12/20/2011,Jeopardy!,WORD ORIGINS,$400 ,"This, from Middle French for ""small ball"", is stronger than the bullet, which is from modern French for ""small ball""",the ballot,,,
6272,12/20/2011,Jeopardy!,PROJECT RUNAWAY,$400 ,"Montreal's mayor said this 1976 event ""can no more have a deficit than a man can have a baby""; birth weight was over $1 billion",the summer Olympics,,,
6272,12/20/2011,Jeopardy!,COLORS,$400 ,One of Ireland's nicknames includes this green hue,emerald,,,
6272,12/20/2011,Jeopardy!,PAPAL PEOPLE,$400 ,1914: XV,Benedict,,,
6272,12/20/2011,Jeopardy!,CLASSIC NOVELS,$600 ,"Anna Sewell wrote this novel to ""induce kindness, sympathy and an understanding treatment of horses""",Black Beauty,,,
6272,12/20/2011,Jeopardy!,BROADWAY MUSICAL SETTINGS,$600 ,"""The Music Man"" takes place ""right here in"" this Iowa city",River City,,,
6272,12/20/2011,Jeopardy!,WORD ORIGINS,$600 ,"First appearing more than a century ago, it means gutsy & is probably a blend of bold & audacious",bodacious,,,
6272,12/20/2011,Jeopardy!,PROJECT RUNAWAY,$600 ,"In 2005 shell said its Sakhalin project in this country was $10 billion over budget--a lot, even for an oil company",Russia,,,
6272,12/20/2011,Jeopardy!,COLORS,$600 ,This neutral color can refer to the Confederate Army,gray,,,
6272,12/20/2011,Jeopardy!,PAPAL PEOPLE,$600 ,In the same year: I & II,John Paul,,,
6272,12/20/2011,Jeopardy!,CLASSIC NOVELS,$800 ,"Willa Cather re-created the struggles of prairie life in her novel ""O"" these people!",Pioneers,,,
6272,12/20/2011,Jeopardy!,BROADWAY MUSICAL SETTINGS,$800 ,This show takes place on a Greek isle while a single mother prepares for her daughter's wedding,Mamma Mia!,,,
6272,12/20/2011,Jeopardy!,WORD ORIGINS,$800 ,"This 19th century 2-wheeled cab was named for a Brit, not for its good looks",a Hansom cab,,,
6272,12/20/2011,Jeopardy!,PROJECT RUNAWAY,$800 ,"As of 2010 its refurbishment of Broadcasting House, its London headquarters, was 100 million pounds over budget",the BBC (British Broadcasting Corporation),,,
6272,12/20/2011,Jeopardy!,COLORS,$800 ,"This secondary color is in the third line of ""America The Beautiful""",purple,,,
6272,12/20/2011,Jeopardy!,PAPAL PEOPLE,$800 ,1958: XXIII,John,,,
6272,12/20/2011,Jeopardy!,CLASSIC NOVELS,"$1,000 ","The title qualities of this Jane Austen novel represent sisters Elinor & Marianne, respectively",Sense and Sensibility,,,
6272,12/20/2011,Jeopardy!,BROADWAY MUSICAL SETTINGS,"$1,000 ","The '60s-set ""Hairspray"" takes place in this American city",Baltimore,,,
6272,12/20/2011,Jeopardy!,WORD ORIGINS,"$1,000 ",This nickname for paper measuring 13 by 16 inches gets its name from an old watermark of a court jester's hat,foolscap,,,
6272,12/20/2011,Jeopardy!,PROJECT RUNAWAY,"$1,000 ",L.A. spent about $600 million to turn the Ambassador Hotel into a K-12 school complex named for this late politician,Robert F. Kennedy,,,
6272,12/20/2011,Jeopardy!,COLORS,"$1,800 ","The name of this deep red also means ""of prime importance""",cardinal,,,
6272,12/20/2011,Jeopardy!,PAPAL PEOPLE,"$1,000 ",1963: VI,Paul,,,
6272,12/20/2011,Double Jeopardy!,TOUCHED BY AN ANGEL,$400 ,"According to this prophet's ""History"", an angel appeared at his bedside & told him where to find the gold plates",Joseph Smith,,,
6272,12/20/2011,Double Jeopardy!,HAVE A WONDERFUL WEDDING,$400 ,"If she's married, this principal attendant to the bride gets a more matronly title",maid of honor,,,
6272,12/20/2011,Double Jeopardy!,YULE TUBE,$400 ,"Yule have a green (ogre) Christmas in the land of Far Far Away: ""____ the Halls""",Shrek,,,
6272,12/20/2011,Double Jeopardy!,ZOOM IN FOR A CLOSE-UP,$400 ,"To start off, you're getting an <a href=""http://www.j-archive.com/media/2011-12-20_DJ_24.jpg"" target=""_blank"">aerial</a> view of <a href=""http://www.j-archive.com/media/2011-12-20_DJ_24a.jpg"" target=""_blank"">this</a> state",Massachusetts,,,
6272,12/20/2011,Double Jeopardy!,"MAKING A ""LIST""",$400 ,"C'mon, Johnny, let's go down & do this, sign up for service in the military",enlist,,,
6272,12/20/2011,Double Jeopardy!,CHECKING IT TWICE,$400 ,"From the Latin for ""two"", it's a man who gets married without bothering to divorce his first wife",a bigamist,,,
6272,12/20/2011,Double Jeopardy!,TOUCHED BY AN ANGEL,$800 ,A Michigan realtor claimed that this New Testament man (& his head) appeared to him 30 times between 1927 & 1933,John the Baptist,,,
6272,12/20/2011,Double Jeopardy!,HAVE A WONDERFUL WEDDING,$800 ,"A term for Frodo, or a young 'un at a wedding who participates in the ceremony by holding the bands",ringbearer,,,
6272,12/20/2011,Double Jeopardy!,YULE TUBE,$800 ,"Santa & company crash on an island & meet the island's penguins: ""Merry ____""",Madagascar,,,
6272,12/20/2011,Double Jeopardy!,ZOOM IN FOR A CLOSE-UP,$800 ,"First there was one big <a href=""http://www.j-archive.com/media/2011-12-20_DJ_25.jpg"" target=""_blank"">county</a>, then <a href=""http://www.j-archive.com/media/2011-12-20_DJ_25a.jpg"" target=""_blank"">Norfolk</a> split off in 1793, leaving <a href=""http://www.j-archive.com/media/2011-12-20_DJ_25b.jpg"" target=""_blank"">this</a> county",Suffolk,,,
6272,12/20/2011,Double Jeopardy!,"MAKING A ""LIST""",$800 ,"Mario Vargas Llosa is both a Nobelist & this, 1 letter different",novelist,,,
6272,12/20/2011,Double Jeopardy!,CHECKING IT TWICE,"$2,500 ","This constitutional amendment uses the phrase ""twice put in jeopardy of life or limb""",the Fifth Amendment,,,
6272,12/20/2011,Double Jeopardy!,TOUCHED BY AN ANGEL,"$1,200 ","James Chadwick must have heard if not seen angels to write the English words of ""Angels We Have Heard"" here",on high,,,
6272,12/20/2011,Double Jeopardy!,HAVE A WONDERFUL WEDDING,"$1,200 ",She made white wedding gowns fashionable affer she wore one during her 1840 wedding in London,Queen Victoria,,,
6272,12/20/2011,Double Jeopardy!,YULE TUBE,"$1,200 ","A dog mishears a Christmas lyric: ""____, the Other Reindeer""",Olive,,,
6272,12/20/2011,Double Jeopardy!,ZOOM IN FOR A CLOSE-UP,"$1,200 ","<a href=""http://www.j-archive.com/media/2011-12-20_DJ_26.jpg"" target=""_blank"">This</a> river winds through the county until it reaches <a href=""http://www.j-archive.com/media/2011-12-20_DJ_26a.jpg"" target=""_blank"">Boston Harbor</a>",the Charles River,,,
6272,12/20/2011,Double Jeopardy!,"MAKING A ""LIST""","$1,200 ",Sleepwalker is a less formal word for one of these,somnambulist,,,
6272,12/20/2011,Double Jeopardy!,CHECKING IT TWICE,"$1,200 ",Laura Dern plaved Katherine Harris in the HBO movie with this electoral title,Recount,,,
6272,12/20/2011,Double Jeopardy!,TOUCHED BY AN ANGEL,"$1,600 ",This 18th century Swedish scientist who had visions of angels gave his name to a Christian Mystic movement,Swedenborg,,,
6272,12/20/2011,Double Jeopardy!,HAVE A WONDERFUL WEDDING,"$1,600 ",A bride often has an extra one of these thighwear items just to toss to the single male guests,a garter,,,
6272,12/20/2011,Double Jeopardy!,YULE TUBE,"$1,600 ","Featuring a Charlie-in-the-Box: ""Rudolph the Red-nosed Reindeer & the Island of Misfit ____""",Toys,,,
6272,12/20/2011,Double Jeopardy!,ZOOM IN FOR A CLOSE-UP,"$1,600 ","Just south of the river and west of Boston Common is the <a href=""http://www.j-archive.com/media/2011-12-20_DJ_27.jpg"" target=""_blank"">area</a> called <a href=""http://www.j-archive.com/media/2011-12-20_DJ_27a.jpg"" target=""_blank"">this</a> Garden, for all people to enjoy",Public,,,
6272,12/20/2011,Double Jeopardy!,"MAKING A ""LIST""","$1,600 ","Adjective for the medical philosophy of treating the entire person, mind & body, not just the part that's ailing",holistic,,,
6272,12/20/2011,Double Jeopardy!,CHECKING IT TWICE,"$1,600 ",Going up from one of these settings to the next on a lens gives you twice as much exposure to light,an f-stop,,,
6272,12/20/2011,Double Jeopardy!,TOUCHED BY AN ANGEL,"$2,000 ","The ""Angel of Hadley"" is said to have saved a New England town during the war with this Indian ""King""",King Philip,,,
6272,12/20/2011,Double Jeopardy!,HAVE A WONDERFUL WEDDING,"$2,000 ",A popular wedding march comes from music Mendelssohn wrote for this magical Shakespeare play,A Midsummer Night's Dream,,,
6272,12/20/2011,Double Jeopardy!,YULE TUBE,"$2,000 ","Featuring warm weather & fireworks: ""Rudolph & Frosty's Christmas in ____""",July,,,
6272,12/20/2011,Double Jeopardy!,ZOOM IN FOR A CLOSE-UP,"$2,000 ","In the garden is <a href=""http://www.j-archive.com/media/2011-12-20_DJ_28.jpg"" target=""_blank"">this</a> American, but not Massachusetts-born, hero on horseback, ready for his <a href=""http://www.j-archive.com/media/2011-12-20_DJ_28a.jpg"" target=""_blank"">close-up</a>",George Washington,,,
6272,12/20/2011,Double Jeopardy!,"MAKING A ""LIST""","$2,000 ","The second-largest moon of Jupiter, or a nymph loved by Zeus",Callisto,,,
6272,12/20/2011,Double Jeopardy!,CHECKING IT TWICE,"$2,000 ",In the 1500s this circumnavigator was hurt twice in the East Indies & a third time fighting the Moors,Magellan,,,
6272,12/20/2011,Final Jeopardy!,POETS,None,"While north of his homeland he was inspired to write perhaps his greatest work, ""Alturas de Macchu Picchu""",Pablo Neruda,,,
6067,1/18/2011,Jeopardy!,ITS LONGEST BORDER,$200 ,Mexico's longest,the United States,,,
6067,1/18/2011,Jeopardy!,THE CINEMA,$200 ,"In this 1993 film, Richard Attenborough thinks, What could possibly go wrong with a dinosaur theme park?",Jurassic Park,,,
6067,1/18/2011,Jeopardy!,BURGER JOINTS,$200 ,"Hamburger University, this chain's training center, opened in 1961 in Elk Grove Village, Illinois",McDonald's,,,
6067,1/18/2011,Jeopardy!,THE GARMENT DISTRICT,$200 ,"Making regular bikini bottoms look modest, it's been called ""possibly Brazil's most famous fashion export""",a thong,,,
6067,1/18/2011,Jeopardy!,"""Y"" ASK",$200 ,In parts of Asia these pack animals are known as hairy cattle,yaks,,,
6067,1/18/2011,Jeopardy!,TEAM JACOB,$200 ,This oldest son of Jacob & Rachel was not a favorite among his brothers,Joseph,,,
